UserId:ItemId,Prediction,Timestamp
u0002625:i0060196,10,1362592142
u0002625:i0137523,10,1362592167
u0002625:i0073486,10,1362592202
u0002625:i1375666,9,1362592205
u0002625:i0109830,10,1362592232
u0002625:i0114369,9,1362592250
u0002625:i0102926,10,1362592297
u0038446:i1649419,8,1362592297
u0002625:i0110413,10,1362592337
u0020300:i0075148,10,1362592349
u0002625:i0209144,10,1362592365
u0002625:i0120586,10,1362592379
u0028537:i0073349,6,1362592459
u0028537:i0246578,7,1362592493
u0034408:i0352248,8,1362592508
u0034408:i1024648,8,1362592593
u0034408:i0408306,9,1362592683
u0014305:i1764183,8,1362592734
u0002769:i0071412,5,1362593056
u0000505:i0458339,7,1362593069
u0003257:i0454876,7,1362593384
u0000944:i2023587,2,1362593798
u0025257:i0066580,7,1362594868
u0012062:i1549572,6,1362595324
u0029636:i1614989,7,1362595366
u0012121:i1784538,8,1362595648
u0036735:i1371111,4,1362595845
u0007982:i1411697,8,1362595874
u0007982:i1119646,8,1362595885
u0031988:i0184791,5,1362595927
u0007982:i1195478,6,1362596066
u0026906:i2109184,4,1362596248
u0009843:i1667889,5,1362596632
u0009843:i0268380,7,1362596660
u0002113:i0948470,7,1362596664
u0009843:i1080016,7,1362596679
u0009843:i0103639,8,1362596726
u0021513:i0444682,8,1362596746
u0009843:i0110357,9,1362596777
u0010969:i1781769,7,1362596820
u0001433:i1428538,7,1362596947
u0018996:i1351685,7,1362597015
u0021022:i0120737,10,1362597216
u0033003:i1790885,8,1362597259
u0019510:i1213648,7,1362597393
u0029636:i0088286,10,1362597393
u0019510:i1279935,8,1362597426
u0030843:i0230011,6,1362597717
u0010520:i1194577,6,1362597741
u0032799:i1971352,8,1362597954
u0027888:i2125608,10,1362598456
u0020651:i0473075,5,1362598543
u0005484:i1720616,6,1362599154
u0037761:i0381061,9,1362599321
u0001325:i0975645,6,1362599450
u0011755:i0780536,8,1362599479
u0031026:i0070290,8,1362600135
u0008356:i0272338,9,1362600390
u0008815:i1499658,8,1362600409
u0036716:i1772341,8,1362600458
u0004631:i1764183,8,1362600590
u0033493:i1682180,8,1362601292
u0011604:i1535101,7,1362601587
u0011604:i1549572,8,1362601659
u0037681:i1024648,8,1362601680
u0008417:i0097880,8,1362601816
u0028573:i1235522,7,1362601988
u0028573:i0473705,8,1362602018
u0017020:i1772341,10,1362602126
u0019567:i1904996,6,1362602411
u0010934:i1648179,7,1362602459
u0002370:i2097307,6,1362602474
u0034339:i1649419,7,1362602530
u0035282:i0938330,4,1362602775
u0031317:i0404978,5,1362602909
u0000030:i0065938,9,1362603020
u0010969:i2094877,6,1362603074
u0013572:i1142977,5,1362603667
u0024119:i1659337,8,1362603720
u0005634:i1255953,10,1362603726
u0007571:i1659337,9,1362603950
u0016873:i1682180,8,1362604132
u0005634:i1879030,7,1362604154
u0026101:i0903624,8,1362604355
u0036334:i1045658,10,1362604671
u0035373:i1441940,8,1362604724
u0019889:i1586752,6,1362604750
u0011417:i1632708,7,1362604768
u0031026:i0050212,9,1362604832
u0038353:i0770703,7,1362604938
u0022824:i1045658,8,1362605033
u0010215:i1024648,9,1362605174
u0006192:i1194173,8,1362605341
u0035480:i0118771,7,1362605363
u0028146:i1853728,9,1362605463
u0036262:i2023587,5,1362605489
u0036262:i1682180,7,1362605533
u0029808:i1790885,7,1362605594
u0005746:i1045658,7,1362605724
u0017883:i1024648,6,1362605776
u0014305:i1235522,7,1362605892
u0014462:i2401621,10,1362606173
u0023526:i1615147,7,1362606219
u0017242:i1024648,7,1362606332
u0008293:i1623288,8,1362606510
u0011056:i1931533,8,1362606599
u0019352:i1216520,3,1362606618
u0011825:i1790885,8,1362606624
u0034390:i0265208,7,1362606744
u0028489:i0065489,7,1362606866
u0037035:i0052311,9,1362606944
u0013116:i0375063,7,1362607117
u0006841:i0109676,6,1362607180
u0036708:i0360486,7,1362607558
u0032208:i1446192,8,1362607637
u0001331:i1712578,5,1362607734
u0006953:i0405159,9,1362607830
u0027152:i1630564,2,1362608091
u0010357:i1428538,8,1362608096
u0026956:i0172495,9,1362608177
u0011056:i1783732,7,1362608323
u0023933:i1446192,5,1362608458
u0001851:i0076578,6,1362608493
u0020608:i1764183,5,1362608690
u0034465:i0882977,10,1362608711
u0038106:i1024648,9,1362608810
u0007573:i0058150,8,1362608821
u0008191:i0043511,7,1362608987
u0019421:i1024648,9,1362609077
u0036285:i2053425,8,1362609082
u0019443:i1547234,6,1362609167
u0003448:i1172998,7,1362609872
u0027862:i0935075,8,1362609924
u0031026:i0421994,7,1362609998
u0015107:i1764183,8,1362610023
u0028451:i0298845,7,1362610055
u0016823:i0070791,7,1362610067
u0029694:i1409024,8,1362610234
u0038277:i1764234,6,1362610269
u0017919:i0086154,6,1362610495
u0006453:i0338095,8,1362610560
u0002190:i2306745,8,1362610566
u0013963:i1649419,5,1362610707
u0014485:i0066999,8,1362610788
u0013846:i0903624,9,1362610996
u0024257:i1013753,7,1362611080
u0013846:i1320261,6,1362611159
u0004598:i0234215,8,1362611178
u0016661:i1682180,8,1362611210
u0024185:i1217209,10,1362611259
u0036562:i1371111,5,1362611329
u0024438:i1764234,7,1362611365
u0013051:i0948470,6,1362611562
u0004547:i0443272,7,1362611738
u0036132:i0397103,10,1362611872
u0012571:i1045658,8,1362612053
u0021022:i0167261,10,1362612069
u0001325:i2063781,7,1362612191
u0013846:i0243585,6,1362612241
u0013846:i0385880,7,1362612285
u0008296:i1397280,6,1362612342
u0013698:i1682180,3,1362612458
u0011304:i0410730,9,1362612692
u0007020:i1371111,4,1362612799
u0004477:i0163651,7,1362612812
u0004477:i0252866,6,1362612836
u0032966:i0311289,7,1362613020
u0032966:i0486822,9,1362613089
u0019567:i1606378,5,1362613106
u0028391:i0404978,6,1362613138
u0002713:i1345836,8,1362613187
u0015336:i1629757,8,1362613204
u0002738:i1389137,7,1362613570
u0000085:i1454029,9,1362613630
u0000085:i0948470,8,1362613702
u0000085:i1853728,10,1362613738
u0005514:i0119326,8,1362613784
u0000085:i1790885,6,1362613803
u0037035:i0095327,8,1362613952
u0000085:i1045658,7,1362613956
u0001404:i1790885,9,1362614100
u0013845:i1228705,7,1362614281
u0013845:i0348150,6,1362614339
u0037758:i0230600,8,1362614428
u0017593:i1440732,7,1362614491
u0038195:i0436689,7,1362614935
u0029066:i0454876,10,1362614942
u0002784:i0454876,10,1362615200
u0011756:i2059255,9,1362615295
u0001331:i2050633,5,1362615407
u0024976:i2645164,2,1362615480
u0035237:i1245526,7,1362615645
u0005408:i1515091,5,1362615867
u0021803:i0096256,5,1362615976
u0025333:i0814314,10,1362616004
u0011056:i1899353,10,1362616250
u0011056:i1343727,7,1362616292
u0022239:i1790885,9,1362616442
u0023092:i0084787,9,1362616467
u0004633:i1351685,10,1362617012
u0016022:i1675434,10,1362617042
u0024987:i1899353,8,1362617113
u0019103:i0101507,7,1362617169
u0000697:i1606378,6,1362617235
u0005408:i1772341,10,1362617377
u0023092:i2044729,8,1362617886
u0030726:i2109184,2,1362617907
u0003436:i1649419,6,1362618011
u0011604:i1452628,4,1362618185
u0026240:i0454876,10,1362618253
u0034165:i1560747,7,1362618319
u0000900:i1670646,10,1362618441
u0030431:i2309788,8,1362618483
u0022644:i0903624,8,1362619192
u0005140:i0465551,6,1362619634
u0005875:i0187078,7,1362619635
u0005875:i0071571,8,1362619646
u0004958:i0454876,10,1362619900
u0030705:i2132324,7,1362620089
u0004958:i1045658,10,1362620091
u0037382:i1641638,10,1362620760
u0029694:i1397280,6,1362620859
u0008229:i1637725,7,1362620865
u0020383:i1192628,8,1362621230
u0020758:i1234719,6,1362621630
u0004478:i0066995,6,1362621639
u0013506:i0087727,6,1362621753
u0023177:i1623205,7,1362622055
u0009025:i0119141,10,1362622240
u0010271:i2125608,10,1362622480
u0035672:i1560747,6,1362622517
u0030148:i0101410,9,1362622706
u0020866:i0180734,6,1362622805
u0001001:i2023587,6,1362622829
u0038195:i1336617,7,1362622838
u0020927:i1602620,7,1362623138
u0005484:i1582248,7,1362623376
u0004598:i0386588,6,1362623414
u0015343:i0454876,9,1362623510
u0034021:i0317248,10,1362624656
u0027862:i1650048,7,1362624935
u0030137:i0308644,9,1362625081
u0005768:i1649419,4,1362625212
u0005768:i2608732,8,1362625316
u0012203:i2023587,6,1362625683
u0007606:i1282140,8,1362625850
u0027523:i0882977,8,1362626479
u0007232:i1045658,9,1362626511
u0006496:i0317248,10,1362627023
u0009438:i0111503,8,1362627163
u0023875:i0240468,4,1362627341
u0002734:i2646378,10,1362627391
u0029933:i1931533,7,1362627707
u0037250:i1659337,9,1362627742
u0008260:i1351685,6,1362628263
u0005484:i0110950,7,1362628425
u0020592:i0109830,9,1362628798
u0019929:i2076176,7,1362628834
u0027697:i1195478,6,1362629084
u0011091:i0110912,10,1362629439
u0021022:i0167260,10,1362629446
u0027246:i1351685,6,1362629627
u0022079:i0243017,10,1362631269
u0022079:i0301357,10,1362631293
u0022079:i1515863,10,1362631452
u0022079:i0870090,10,1362631586
u0022079:i0456470,9,1362631648
u0022079:i0456041,10,1362631717
u0022079:i0317248,10,1362631742
u0031815:i1623205,6,1362632551
u0036913:i0332280,7,1362632717
u0036913:i0111161,10,1362632741
u0003464:i0882977,6,1362633180
u0015684:i1582507,4,1362633209
u0030705:i0020629,10,1362633757
u0014166:i1606378,5,1362634234
u0031378:i0267804,6,1362634477
u0032359:i1602620,6,1362634627
u0026906:i1702439,5,1362634663
u0008772:i0327056,9,1362635114
u0028780:i1853728,9,1362635378
u0012372:i0116365,7,1362635527
u0012372:i0095174,8,1362635595
u0029977:i1428538,8,1362635641
u0026285:i2091473,8,1362635816
u0019014:i1602620,10,1362635886
u0032535:i1792647,6,1362636093
u0019716:i1045658,9,1362636449
u0023351:i1194173,5,1362636512
u0026876:i1592525,4,1362637044
u0003334:i0882977,8,1362637229
u0031323:i0903624,8,1362637535
u0011419:i1234719,10,1362637664
u0027619:i0067277,9,1362637946
u0008190:i1787797,10,1362638572
u0036907:i1024648,9,1362638661
u0031026:i0839980,7,1362638770
u0012789:i1764234,4,1362638775
u0012723:i1422800,4,1362638879
u0023206:i1034314,4,1362639306
u0008191:i0064541,9,1362639444
u0014590:i1045658,9,1362640326
u0031346:i1543573,10,1362640536
u0021523:i1790886,7,1362640651
u0021523:i1772341,8,1362640667
u0031026:i0395972,9,1362640874
u0020592:i1637706,7,1362640998
u0006502:i1855325,1,1362641503
u0023306:i2024432,7,1362641948
u0025357:i1904996,7,1362641950
u0006839:i1623205,10,1362642706
u0034778:i1772341,8,1362643779
u0036756:i1496422,5,1362644754
u0036756:i2125608,6,1362644783
u0038320:i1403865,9,1362644787
u0006974:i1623205,5,1362645227
u0038057:i0366551,6,1362646693
u0031518:i1623205,8,1362646859
u0036862:i2023587,7,1362647620
u0028409:i1343727,7,1362647629
u0021481:i0055928,7,1362648818
u0015118:i0058425,10,1362649099
u0014208:i1284575,6,1362649360
u0009886:i0409184,7,1362650249
u0030957:i0361862,2,1362651044
u0030957:i0448157,8,1362651057
u0030957:i1409024,8,1362651076
u0024317:i2024432,3,1362651389
u0029122:i1024648,7,1362652515
u0034246:i0862856,1,1362654086
u0027748:i2023587,7,1362654211
u0027748:i1235522,7,1362654252
u0026633:i1637725,9,1362654449
u0019231:i1790885,9,1362654849
u0004786:i1606378,6,1362655026
u0011884:i0914863,7,1362655251
u0033003:i0401729,4,1362655260
u0011884:i0117060,7,1362655605
u0025360:i1276104,7,1362655715
u0012121:i2053463,7,1362655717
u0009912:i0078841,8,1362656331
u0023306:i1907668,10,1362656658
u0001764:i1629374,6,1362657205
u0013403:i1570989,7,1362657361
u0014933:i0414993,6,1362657829
u0033596:i1623205,5,1362657900
u0014693:i0844708,7,1362658204
u0025515:i1446714,7,1362658454
u0018241:i1853728,9,1362659077
u0018241:i2608224,7,1362659108
u0018241:i0361748,7,1362659133
u0022757:i1298649,4,1362659759
u0024813:i1375666,10,1362659796
u0025136:i1375666,10,1362660080
u0023312:i0109686,10,1362660210
u0023312:i0392465,9,1362660246
u0023312:i0396688,7,1362660290
u0004765:i0480687,4,1362660306
u0023312:i0398027,7,1362660317
u0023312:i0499570,8,1362660345
u0023312:i0301976,8,1362660376
u0034203:i1428538,10,1362660398
u0023312:i1692486,8,1362660401
u0023312:i0163559,7,1362660513
u0023312:i0424880,8,1362660539
u0023312:i0468569,9,1362660595
u0023312:i0137523,9,1362660617
u0023312:i0245844,8,1362660659
u0023312:i0172495,9,1362660674
u0023312:i0111161,9,1362660721
u0023312:i0376541,8,1362660993
u0033559:i1966604,8,1362661038
u0005245:i2349298,8,1362661249
u0032110:i1904996,6,1362661550
u0008999:i1321870,4,1362661769
u0018421:i1097643,6,1362662508
u0023312:i1741225,8,1362662661
u0036671:i1397280,8,1362662691
u0023312:i0335345,9,1362662694
u0023312:i1313104,8,1362662722
u0023312:i1294164,8,1362662746
u0015467:i1763303,8,1362662792
u0023312:i0388789,9,1362662847
u0023312:i0758758,9,1362662889
u0023312:i2125608,8,1362662984
u0015467:i0454876,5,1362662994
u0023312:i0108052,9,1362663055
u0023312:i0112573,9,1362663079
u0023312:i0253474,9,1362663096
u0023312:i1586752,8,1362663128
u0023312:i0420901,8,1362663155
u0023684:i1024648,9,1362663214
u0023312:i0196229,9,1362663285
u0023312:i0452594,9,1362663322
u0010934:i0878804,8,1362663325
u0023312:i1386588,10,1362663382
u0023312:i0415306,10,1362663428
u0023312:i0396269,10,1362663504
u0023515:i1259521,7,1362663802
u0019969:i0111161,8,1362664151
u0028060:i1623205,7,1362664394
u0019874:i1217209,6,1362664491
u0020464:i1772341,9,1362664676
u0037969:i1623205,10,1362664693
u0025781:i1602620,10,1362664905
u0025781:i1053810,7,1362665110
u0025781:i1605783,5,1362665131
u0025781:i0970866,6,1362665151
u0025781:i1341188,5,1362665193
u0025781:i0432283,10,1362665220
u0025781:i0822832,10,1362665248
u0025781:i0463034,6,1362665270
u0016964:i2458314,8,1362665279
u0025781:i0251127,7,1362665290
u0025781:i0181875,6,1362665314
u0025781:i1440161,8,1362665380
u0025781:i0901476,6,1362665398
u0025781:i1046163,7,1362665424
u0025781:i0770752,6,1362665465
u0011370:i1547234,7,1362665492
u0025781:i0821640,6,1362665550
u0025781:i0290002,7,1362665589
u0034946:i1540128,6,1362665781
u0015573:i1656186,2,1362665953
u0022600:i1446192,7,1362666480
u0013257:i2750600,10,1362666524
u0013257:i2148823,10,1362666544
u0027346:i1235522,7,1362666744
u0033314:i0416320,10,1362666903
u0013257:i2364829,10,1362666920
u0008259:i1707392,3,1362667104
u0013257:i2347124,10,1362667135
u0013257:i2075259,10,1362667158
u0034890:i0062136,9,1362667354
u0015490:i1024648,9,1362667505
u0015213:i1529292,8,1362668136
u0014836:i0183869,10,1362668289
u0033652:i2244901,7,1362669046
u0019761:i0382628,5,1362669184
u0022800:i1790885,9,1362669236
u0018809:i2181931,7,1362669698
u0000046:i0369702,9,1362670219
u0033764:i1623205,6,1362670431
u0032554:i2053463,6,1362670731
u0018421:i0387914,6,1362670831
u0022239:i0887883,8,1362670904
u0036706:i1623205,6,1362670973
u0019056:i2023587,8,1362671100
u0019056:i0882977,6,1362671128
u0036653:i0454876,8,1362671149
u0030785:i1321870,6,1362671334
u0011440:i1853728,10,1362671580
u0011746:i1623205,9,1362671760
u0013472:i0393162,8,1362672021
u0013472:i1133985,5,1362672064
u0013472:i0990407,6,1362672087
u0013472:i0947810,8,1362672115
u0013472:i1074638,6,1362672158
u0031672:i0286244,10,1362672158
u0013472:i1907668,7,1362672186
u0013472:i1392170,6,1362672220
u0013472:i1345836,10,1362672246
u0013472:i0848228,9,1362672272
u0013472:i1428538,5,1362672335
u0005333:i1567609,8,1362672346
u0013472:i1119646,8,1362672384
u0007796:i0251075,8,1362672399
u0025293:i1074638,10,1362672754
u0012712:i1682180,4,1362673133
u0012712:i1702439,4,1362673278
u0012712:i1371111,7,1362673395
u0013111:i2563548,1,1362673594
u0021077:i0454876,10,1362673868
u0029453:i1185616,8,1362674184
u0013565:i1623205,8,1362674456
u0016458:i1333125,2,1362674543
u0006440:i1711425,10,1362674551
u0016458:i1711425,10,1362674627
u0016458:i1702439,5,1362674716
u0016458:i1673434,6,1362674785
u0028537:i0044079,7,1362675156
u0001372:i0081318,7,1362675159
u0003850:i0361748,8,1362675212
u0022924:i0076759,10,1362675579
u0037712:i0116367,8,1362675820
u0034390:i2645104,8,1362676053
u0025578:i1176416,9,1362676122
u0002769:i1992258,5,1362676649
u0023947:i1629757,8,1362676680
u0032931:i0120102,6,1362677371
u0012473:i2091473,8,1362677533
u0018670:i0397313,9,1362677618
u0016288:i1074638,7,1362677653
u0034028:i1735898,7,1362678007
u0023363:i0082158,3,1362678066
u0025293:i0112401,10,1362678091
u0008412:i2023587,5,1362678994
u0027147:i1217209,8,1362679082
u0035423:i0209144,7,1362679088
u0027147:i1155076,6,1362679103
u0037681:i1623288,8,1362679104
u0005227:i1790885,7,1362679455
u0015573:i1673434,1,1362679560
u0023633:i1707386,7,1362680725
u0010620:i1343727,7,1362680942
u0033419:i1629757,7,1362680987
u0014836:i0804540,6,1362681093
u0030668:i1904996,8,1362681253
u0005019:i0073629,7,1362681287
u0013846:i1772341,7,1362681299
u0034436:i0120689,10,1362681336
u0011814:i1682180,6,1362681564
u0025176:i1615147,7,1362681961
u0011604:i1093357,5,1362682076
u0001325:i0198781,8,1362682338
u0013111:i2083383,7,1362683365
u0035475:i1862079,6,1362683440
u0012738:i0145487,10,1362683758
u0036021:i1904996,2,1362683870
u0012473:i0425253,4,1362683975
u0022600:i1602620,8,1362684109
u0005222:i0469494,9,1362684336
u0029711:i1024648,9,1362684360
u0029711:i0443272,7,1362684414
u0010934:i0068646,9,1362684624
u0004131:i1440129,2,1362685008
u0029934:i0418689,8,1362685179
u0015080:i1853728,8,1362685627
u0027664:i0041175,1,1362686236
u0014285:i1235522,7,1362686251
u0023372:i1559547,5,1362686333
u0000093:i0454876,8,1362686374
u0025668:i0814331,1,1362686543
u0023336:i1629757,7,1362686741
u0003283:i1726669,6,1362687242
u0003283:i0463854,6,1362687262
u0009202:i0104952,9,1362687538
u0000443:i1371111,9,1362687629
u0016248:i1559547,6,1362687645
u0024558:i1856014,7,1362687723
u0014305:i1702439,2,1362687784
u0027918:i0364569,8,1362687828
u0034016:i1024648,8,1362687847
u0034016:i0068646,10,1362687875
u0005737:i1104001,7,1362687944
u0032770:i0119822,9,1362688342
u0022664:i1655442,7,1362688357
u0036905:i1584016,7,1362688366
u0009202:i1907668,6,1362688432
u0016222:i1713476,4,1362688622
u0009202:i1790885,9,1362688654
u0012870:i1142977,9,1362689022
u0003707:i0092067,8,1362689063
u0012870:i1594562,8,1362689069
u0038568:i1584016,7,1362689158
u0010520:i1276419,7,1362689191
u0038568:i2125435,8,1362689209
u0038568:i0454876,8,1362689231
u0025143:i1623205,7,1362689305
u0030125:i0097165,8,1362689345
u0016946:i0097165,8,1362689366
u0015317:i0923752,7,1362689383
u0017940:i0887912,3,1362689409
u0038568:i1853728,8,1362689409
u0000669:i0187393,8,1362689439
u0020283:i1024648,7,1362689468
u0018703:i1758692,8,1362689487
u0032689:i1682180,9,1362689641
u0031280:i1560747,5,1362689722
u0006045:i1907668,8,1362689821
u0009255:i1045658,8,1362689996
u0032567:i1024648,7,1362689996
u0033758:i1234719,7,1362690061
u0037468:i1758830,8,1362690100
u0015684:i1024648,8,1362690154
u0018137:i0892318,7,1362690161
u0012870:i1862079,9,1362690433
u0029478:i0457355,2,1362690495
u0006837:i1194173,7,1362690894
u0030015:i1904996,7,1362690910
u0009698:i0099277,7,1362690914
u0029122:i0892255,9,1362690961
u0030125:i0110912,10,1362691137
u0032929:i1345836,9,1362691372
u0030125:i0848228,7,1362691752
u0026436:i1623205,6,1362692124
u0037408:i1176252,7,1362692232
u0021355:i1595656,5,1362692245
u0015412:i0454876,9,1362692435
u0022732:i0970179,7,1362692444
u0001014:i0903624,7,1362692466
u0005512:i0472181,10,1362692706
u0008749:i0857190,2,1362692758
u0004032:i0119822,10,1362692760
u0036334:i2023587,4,1362692767
u0036618:i1024648,9,1362692771
u0022373:i2748368,10,1362693081
u0018464:i1606378,6,1362693185
u0018464:i1758830,7,1362693200
u0036756:i1623205,6,1362693206
u0016222:i2341664,3,1362693268
u0014836:i0110413,10,1362693355
u0013086:i1606378,7,1362693374
u0015847:i1195478,8,1362693455
u0000792:i1446192,8,1362693468
u0033287:i1588334,7,1362693521
u0002989:i1567609,8,1362693657
u0036925:i1611224,6,1362693708
u0036851:i1234719,9,1362693791
u0014483:i0343818,10,1362693810
u0005484:i0304415,7,1362693832
u0008514:i1133985,9,1362694311
u0012842:i1045658,8,1362694334
u0002173:i1127180,10,1362694376
u0035373:i1623745,6,1362694402
u0002738:i0117731,8,1362694523
u0002738:i0253997,9,1362694552
u0002738:i0104361,8,1362694575
u0002738:i0252591,8,1362694596
u0002738:i0253614,8,1362694637
u0002738:i0252490,8,1362694674
u0002738:i0252489,8,1362694700
u0014919:i2023587,4,1362694723
u0002738:i0112691,8,1362694756
u0002738:i0252695,8,1362694776
u0002738:i0253779,8,1362694797
u0002738:i0105793,7,1362694915
u0037202:i1045658,7,1362694933
u0002738:i0119164,7,1362694940
u0002738:i0045709,8,1362694964
u0002891:i1959332,2,1362694964
u0002738:i0051701,8,1362694997
u0002738:i0050111,8,1362695025
u0003193:i1648179,6,1362695046
u0002738:i0101414,8,1362695240
u0002738:i0097757,8,1362695262
u0002738:i0029583,8,1362695291
u0002738:i1245104,9,1362695311
u0002738:i0087291,7,1362695332
u0002738:i2340678,8,1362695351
u0012344:i1371111,4,1362695367
u0002738:i1675852,7,1362695376
u0002738:i0120844,6,1362695405
u0012344:i1790885,3,1362695499
u0002738:i0253621,8,1362695558
u0002738:i0253420,7,1362695593
u0002738:i0381681,8,1362695657
u0002738:i0253991,8,1362695674
u0033923:i1772341,7,1362695770
u0002738:i0494823,7,1362695822
u0003569:i0475937,7,1362696120
u0003569:i1459013,7,1362696157
u0031871:i0067756,6,1362696157
u0032458:i1217209,7,1362696164
u0002738:i0470883,6,1362696201
u0002738:i0087298,6,1362696232
u0021908:i1682940,7,1362696232
u0002738:i0083972,6,1362696245
u0002738:i0112642,6,1362696262
u0002738:i0357277,5,1362696279
u0025511:i0062622,9,1362696285
u0002738:i0123755,7,1362696318
u0002738:i0160184,5,1362696337
u0025480:i1213644,4,1362696351
u0002738:i0112471,8,1362696364
u0002738:i0114563,7,1362696475
u0002738:i0252388,7,1362696512
u0002738:i0113568,8,1362696529
u0002738:i1174954,7,1362696550
u0002738:i1043842,7,1362696645
u0002738:i0253639,7,1362696673
u0004914:i1964624,8,1362696697
u0002738:i0252488,8,1362696700
u0002738:i0216986,7,1362696716
u0005140:i0119822,8,1362696757
u0002738:i0252607,7,1362696793
u0002738:i0252562,7,1362696890
u0002738:i0253790,7,1362696908
u0002738:i0252360,7,1362696944
u0007623:i1392170,8,1362696980
u0002738:i0253670,6,1362696988
u0007960:i2046090,4,1362696998
u0002738:i0253615,7,1362697007
u0002738:i0252596,7,1362697023
u0002738:i0252592,7,1362697040
u0002738:i0253499,7,1362697082
u0002738:i0252245,7,1362697105
u0002738:i0252600,7,1362697148
u0002738:i0182916,7,1362697178
u0002738:i0252589,7,1362697195
u0002738:i0252361,8,1362697213
u0002738:i0252468,7,1362697231
u0002738:i0252597,8,1362697314
u0002738:i0253143,8,1362697328
u0002738:i0252249,7,1362697341
u0002738:i0253828,9,1362697365
u0002738:i0252487,9,1362697394
u0002738:i0252496,7,1362697406
u0002738:i0253623,7,1362697423
u0002738:i0253622,8,1362697438
u0002738:i0252619,8,1362697451
u0002738:i0252499,7,1362697467
u0002738:i0112461,7,1362697519
u0000758:i1682180,7,1362697678
u0017940:i0298203,5,1362698080
u0017940:i0257044,2,1362698229
u0017940:i0083987,6,1362698274
u0035871:i0923752,7,1362698335
u0025868:i1853728,10,1362698428
u0029372:i0455407,6,1362698433
u0006269:i1623205,7,1362698848
u0019465:i1853728,8,1362699299
u0022302:i1045658,8,1362699353
u0023933:i1258972,4,1362699552
u0005932:i0245429,10,1362699566
u0019567:i0882977,6,1362699572
u0023188:i0379725,7,1362699678
u0013331:i1606378,10,1362699766
u0031533:i2091473,8,1362699937
u0015412:i1045658,7,1362700151
u0015523:i0086250,8,1362700170
u0006260:i1570728,7,1362700202
u0030843:i0947802,6,1362700240
u0006260:i0800039,8,1362700241
u0006260:i1596343,7,1362700383
u0006260:i0479143,6,1362700408
u0021626:i0055031,10,1362700679
u0019429:i1707386,10,1362701610
u0037597:i1683526,7,1362701891
u0021901:i1853728,8,1362702027
u0005484:i1971352,7,1362702042
u0021901:i1605783,7,1362702078
u0009975:i1234719,3,1362702585
u0022646:i1650407,8,1362702748
u0022040:i1629443,10,1362703035
u0036907:i0112573,10,1362703332
u0020165:i1781769,8,1362703656
u0020165:i1907668,6,1362703690
u0022329:i1922685,8,1362703805
u0022329:i0790724,8,1362703937
u0012042:i0310775,8,1362703990
u0004051:i0978764,3,1362704261
u0011604:i1690455,2,1362704319
u0011052:i0857190,3,1362704364
u0024841:i0110912,9,1362704430
u0004462:i1853728,9,1362704939
u0024841:i0325596,6,1362704973
u0002658:i1790885,7,1362705036
u0000106:i0272020,10,1362705100
u0011756:i1613750,9,1362705164
u0020542:i1074638,8,1362705531
u0022356:i0129167,9,1362705860
u0020542:i0381061,9,1362705886
u0005207:i1307068,5,1362706001
u0027859:i1855199,10,1362706328
u0001331:i1212450,8,1362706697
u0032998:i0075314,7,1362707082
u0020542:i1259521,9,1362707378
u0034483:i0063285,10,1362707603
u0020919:i0109830,10,1362707766
u0005484:i1907731,4,1362707979
u0032720:i1673434,10,1362708091
u0000457:i1855199,7,1362708324
u0013553:i0137523,10,1362708619
u0027464:i0154420,10,1362709071
u0020542:i0054215,10,1362709148
u0037035:i0049406,10,1362709983
u0010847:i1855199,8,1362710033
u0010847:i1371111,7,1362710098
u0010847:i1024648,7,1362710169
u0038645:i1336608,9,1362710183
u0010847:i0848228,6,1362710257
u0015454:i1629757,7,1362710259
u0010267:i1726669,5,1362710448
u0027597:i1649419,8,1362710529
u0022819:i1853728,9,1362710645
u0005333:i0399295,9,1362710903
u0027566:i1560747,2,1362711278
u0008233:i0196229,10,1362711292
u0029862:i1942884,7,1362711471
u0024438:i1862079,8,1362711552
u0029694:i1234719,7,1362711745
u0012203:i0975645,7,1362711780
u0010773:i0020902,7,1362712071
u0005245:i2402705,5,1362712697
u0021915:i1673702,7,1362712713
u0014565:i0139414,10,1362712739
u0016697:i1712170,6,1362712974
u0006812:i0914863,9,1362713150
u0011907:i0458525,10,1362713349
u0011907:i1270798,10,1362713384
u0032109:i0106519,9,1362713544
u0006812:i0942385,7,1362713589
u0006812:i0372588,9,1362713611
u0023648:i1855199,8,1362713626
u0006812:i1092026,7,1362713696
u0023639:i2125608,9,1362713799
u0006812:i0446029,8,1362713865
u0006812:i1155056,7,1362713938
u0006812:i1068680,9,1362713950
u0001331:i1748122,6,1362714684
u0004958:i1321870,8,1362714698
u0003666:i0198781,8,1362714816
u0008382:i1142800,7,1362715260
u0027147:i0433035,9,1362715265
u0001594:i1560747,2,1362715295
u0025818:i1217213,6,1362715374
u0004961:i2064816,5,1362715478
u0011051:i1931533,6,1362716623
u0016354:i0454876,10,1362716781
u0012359:i0377092,6,1362716791
u0028133:i1623205,4,1362716956
u0025387:i1318514,7,1362717090
u0029837:i0215750,9,1362717210
u0015196:i1922685,9,1362717244
u0005484:i1071812,7,1362717255
u0000046:i0353969,5,1362717335
u0016623:i0936501,7,1362717363
u0006463:i1623205,10,1362717834
u0002769:i0236027,5,1362718834
u0016611:i1629757,6,1362719730
u0021241:i0814075,9,1362720407
